상품코드,상품명,중분류코드,분류경로,소분류코드,소분류명,유통기한(일),판매가,원가(추정)
8809253649538,24del)디카페인340ml,045,,,,,,
8800244140034,24del)리치실론티500ml,045,,,,,,
8802774001359,24del)복숭아아이스티340,045,,,,,,
8808024033354,24del)블랙아메리카노340,045,,,,,,
8809253649484,24del)블루레몬에이드340,045,,,,,,
8808024033392,24del)스윗아메리카노340,045,,,,,,
8802774001465,24del)청매실사과블렌디드,045,,,,,,
8809253649507,24del)청포도에이드340ml,045,,,,,,
8805489003946,24del)캐러멜라떼340ml,045,,,,,,
8808024033439,24del)콜드브루340ml,045,,,,,,
8800244140010,24del)키위과즙에이드340,045,,,,,,
8802774003223,25del)라임모히또에이드,045,,,,,,
8808024050467,25del)블랙마티니340ml,045,,,,,,
8800244141512,25del)블랙아메리카노340,045,,,,,,
8808024050481,25del)스윗마티니340ml,045,,,,,,
8808024050405,25del)캐러멜라떼340ml,045,,,,,,
8802774003247,25del)피나콜라다에이드,045,,,,,,
8809184805607,BP)망고에이드230ml,045,,,,,,
8800244141246,BP)뱅쇼에이드230ml,045,,,,,,
8809184805591,BP)청포도에이드230ml,045,,,,,,
8801392130069,CJ)얼티브프로틴로얄밀크,047,,,,,,
8801392130045,CJ)얼티브프로틴피스타치,047,,,,,,
8809495078301,HDEX)퍼포먼스체리라임500,040,,,,,,
8801069421575,HEYROO디카페인아메리카노,042,,,,,,
8801069421582,HEYROO로어슈거카페라떼,042,,,,,,
8801069422213,HEYROO초코프렌즈500ml,047,,,,,,
8809422041125,HK)새싹보리P500ml,043,,,,,,
8809422046106,HK)새싹보리블랙P500ml,043,,,,,,
8809422045109,HK)스파클링복숭아캔355,044,,,,,,
8809422045116,HK)스파클링애플캔355,044,,,,,,
8809422045932,HK)티로그자두홍차P500,043,,,,,,
8809422045925,HK)티로그청포도홍차P500,043,,,,,,
8801007171210,HK)헛개수P500ml,043,,,,,,
8809422041729,HK)헛개수이엑스P500ml,043,,,,,,
8801069422664,PBICK)아메리카노320ml,042,,,,,,
8801128307222,hy)쉼로즈힙230ml,046,,,,,,
8801128243193,hy)포레스트쉼230ml,046,,,,,,
8007885200121,갈바니나)라임탄산수P500m,041,,,,,,
8007885200138,갈바니나)레몬탄산수P500m,041,,,,,,
8800261880029,건사)레몬스파클링P500ml,044,,,,,,
8800261880012,건사)유자스파클링P500ml,044,,,,,,
8806002020174,광동)밀싹보리차P500ml,043,,,,,,
8806002023991,광동)비타500제로스파클링,040,,,,,,
8806002010977,광동)비타500캔240ml,040,,,,,,
8806002023397,광동)썬키스트오렌지P600,044,,,,,,
8806002023410,광동)썬키스트제로자두600,044,,,,,,
8808244101109,광동)제주삼다수그린500ml,041,,,,,,
8806002020334,광동)헛개차골드라벨500ml,043,,,,,,
8802255100403,그래미)여명1004캔140ml,040,,,,,,
2200000046864,남)요구르트낱개,046,,,,,,
8801069415567,남양)로스터바닐라320ml,042,,,,,,
8801069415550,남양)로스터에스프레320ml,042,,,,,,
8801069421780,남양)마시는한끼밤맛200,040,,,,,,
8801069421803,남양)마시는한끼인절미200,040,,,,,,
8801069179223,남양)맛있는두유검은콩병,040,,,,,,
8801069173788,남양)맛있는우유딸기180ml,047,,,,,,
8801069173795,남양)맛있는우유초코180ml,047,,,,,,
8801069422091,남양)테이크핏몬스터초코,047,,,,,,
8801069420516,남양)테이크핏자몽230ml,045,,,,,,
8801043072236,농심)데이플러스바이오500,040,,,,,,
8801043020473,농심)백산수P2L,041,,,,,,
8801043071741,농심)츄파멜론밀크제로350,044,,,,,,
8801117366803,닥터유)단백질바나나팩250,040,,,,,,
8809345610859,대상)뉴케어올프로틴곡물,047,,,,,,
8809345610835,대상)뉴케어올프로틴바나,047,,,,,,
8809345610842,대상)뉴케어올프로틴초코,047,,,,,,
8809345611801,대상)아르포텐시트러스355,040,,,,,,
8809596939730,대상)아르포텐코어핏캔355,040,,,,,,
8809345611818,대상)아르포텐포스캔355ml,040,,,,,,
8809596939549,대상)아르포텐포커스캔355,040,,,,,,
8809813753583,더본)빽다방블랙커피P500,042,,,,,,
8809813753590,더본)빽다방연유라떼P500,042,,,,,,
8809288635483,던킨)녹차샤인아이스P500,043,,,,,,
8809288635476,던킨)홍차피치아이스P500,043,,,,,,
9002490232887,동서)레드불캔355ml,040,,,,,,
9002490286330,동서)레드불핑크캔250ml,040,,,,,,
8801037092240,동서)심플리라떼240ml,042,,,,,,
8801037092264,동서)심플리블랙240ml,042,,,,,,
8806011415992,동아)모닝케어H병,040,,,,,,
8806011416272,동아)모닝케어프레스온G병,040,,,,,,
8806011416265,동아)모닝케어프레스온H병,040,,,,,,
8801097150096,동아)포카리스웨트캔340ml,040,,,,,,
8809848280085,동원)양반유자차P500ml,043,,,,,,
8801155740061,동원)얼라이브망고P500ml,039,,,,,,
8801155000523,동원)하이요구르트소다280,046,,,,,,
8806016182912,동화)하루한병마그네슘100,040,,,,,,
8806016182615,동화)하루한병밀크씨슬100,040,,,,,,
8809495075560,랩노쉬)프로틴바나나P350,040,,,,,,
8801056243258,롯데)게토레이제로P600ml,040,,,,,,
8801056104641,롯데)깨수깡캔160ml,040,,,,,,
8801062874934,롯데)수박바에이드230ml,045,,,,,,
8801056094775,롯데)오랑지나P420ml,044,,,,,,
8801022025086,롯데)클라우드논알콜캔350,044,,,,,,
8801056240851,롯데)트레비토닉워터P300,044,,,,,,
8801056055226,롯데)트레비플레인P500ml,041,,,,,,
8801056610012,롯데)펩시콜라캔250ml,044,,,,,,
8801056234065,롯데)핫식스제로캔250ml,040,,,,,,
8801056245412,롯데)핫식스프로멀티캔355,040,,,,,,
8801056245399,롯데)핫식스프로오리캔355,040,,,,,,
4711115020048,마담홍)클래식버블티캔315,043,,,,,,
8801037091397,마스터)라떼캔240ml,042,,,,,,
8801037094305,마스터)스윗블랙P500ml,042,,,,,,
8801037091410,마스터)스윗아메캔240ml,042,,,,,,
8801037096446,마스터)헤이즐넛블랙500ml,042,,,,,,
8809293686371,맑은)T없이맑은차P500ml,043,,,,,,
8801121768440,매일)두유99.9팩190ml,040,,,,,,
8801121026915,매일)바나나는하얗다190ml,047,,,,,,
8801121046012,매일)바리스타무가당에스,042,,,,,,
8801121107935,매일)바리스타스모키250ml,042,,,,,,
8801121046739,매일)바이오그릭플레인150,046,,,,,,
8801121029541,매일)셀렉스프로핏초코330,047,,,,,,
8801121114308,매일)썬업과일야채퍼플,039,,,,,,
8801121025666,매일)아몬드브리즈프로틴,047,,,,,,
8801121103661,매일)우유속에코코아,047,,,,,,
8801121021958,매일)카페라떼클래식190,042,,,,,,
8801121022009,매일)카페라떼헤이즐넛190,042,,,,,,
8850389119617,모구)복숭아젤리P500ml,039,,,,,,
8808024034085,브리티시)블랙아메P500ml,042,,,,,,
8808024034092,브리티시)헤이즐넛P500ml,042,,,,,,
8809948525857,비비랩)레몬워터230ml,045,,,,,,
8809948522931,비비랩)콜라겐에이드230ml,045,,,,,,
8801104946926,빙그레)990딸기우유,047,,,,,,
8801104948609,빙그레)더단백워터백자몽,047,,,,,,
8801104949231,빙그레)더단백워터청사과,047,,,,,,
8801104948043,빙그레)따옴라이트복숭아,039,,,,,,
8801104948067,빙그레)따옴라이트청사과,039,,,,,,
8801104674478,빙그레)아연워터P500ml,040,,,,,,
8801104943581,빙그레)아카페라300바닐라,042,,,,,,
8801104943567,빙그레)아카페라300카라멜,042,,,,,,
8801104947190,빙그레)왕실초코190ml,047,,,,,,
8801104950787,빙그레)요플레그릭180g,046,,,,,,
8801104241373,빙그레)요플레블루베리180,046,,,,9,2200,1296.0
8801104949149,빙그레)요플레오베지ABC,046,,,,,,
8801073312876,삼양)프로틴드롭P500ml,040,,,,,,
8801115140047,서울)강릉아인슈페너250ml,042,,,,,,
8801115224372,서울)강릉커피더블샷250ml,042,,,,,,
8801115139836,서울)강릉커피라떼컵250ml,042,,,,,,
8801115139904,서울)강릉커피바닐라250ml,042,,,,,,
8801115140214,서울)말차스트로베리200ml,047,,,,,,
8801115135494,서울)멜론우유300ml,047,,,,,,
8801115136637,서울)미노스멜론우유235ml,047,,,,,,
8801115135463,서울)미노스바나나우유235,047,,,,,,
8801115224686,서울)요구르트1.7L,046,,,,,,
8801115134237,서울)초코우유200ml,047,,,,,,
8801104943482,스누피)아메리카노P500,042,,,,,,
8801104943505,스누피)헤이즐넛아메P500,042,,,,,,
8801037067897,스벅)파이크블랙캔275ml,042,,,,,,
8801037008630,스벅)프라푸치노헤이즐넛,042,,,,,,
8809618910303,엉덩이탐정)복숭아아이스,039,,,,,,
8801753105514,연세)딸기우유190ml,047,,,,,,
8801753114097,연세)마카다미아초코190ml,047,,,,,,
8801155744915,예지픽)달달커피오리지널,042,,,,,,
8801155744922,예지픽)달달커피헤이즐넛,042,,,,,,
8809197840527,올리)더빅아이스컵650g,048,,,,,,
8809197840558,올리)빅볼청귤얼음컵170g,048,,,,,,
8809197840442,올리)콰트로빅볼아이스,048,,,,,,
8809520491433,요즘)그릭카페라떼,046,,,,,,
8801382146179,웅진)꿀헛개병180ml,040,,,,,,
8801382128045,웅진)내사랑유자P280ml,043,,,,,,
8801382147343,웅진)빅토리아파인P500ml,041,,,,,,
8801382152125,웅진)프로타민고소한250ml,040,,,,,,
8806006506162,유한)내일N스파클링100ml,040,,,,,,
8809388465058,이디야)트리플바닐라라떼,042,,,,,,
8809388465041,이디야)트리플스위트아메,042,,,,,,
8809388465034,이디야)트리플아메리카노,042,,,,,,
8803420905106,이사프)디카페인아메P500,042,,,,,,
8809403539719,인테)레몬즙워터P500ml,040,,,,,,
8801223013530,일화)에버데이에너지P500,040,,,,,,
8801223013509,일화)에버데이이온P500ml,040,,,,,,
8801223014452,일화)파이어망고패션캔500,040,,,,360,2700,743.0
8801223014469,일화)파이어플럼레몬캔500,040,,,,,,
8809650040884,정관장)홍삼원D병100ml,040,,,,,,
8801033807893,정식품)고단백두유팩190,040,,,,,,
8801033795916,정식품)베지밀국산콩병,040,,,,,,
8801033812439,정식품)베지밀저당두유190,040,,,,,,
8803420904482,짱구)짱달달커피280ml,042,,,,,,
8801094326203,코카)레몬에이드제로P350,039,,,,,,
4897036695616,코카)몬스터스트로베리500,040,,,,,,
4897036692073,코카)몬스터시트라캔355ml,040,,,,,,
4897036695326,코카)몬스터에너지캔500ml,040,,,,,,
4897036695340,코카)몬스터울트라캔500ml,040,,,,,,
8801094265205,코카)미닛오렌지P350ml,039,,,,,,
8801094985202,코카)씨그램라임P350ml,041,,,,,,
8801094989200,코카)씨그램레몬P350ml,041,,,,,,
8801094577100,코카)조지아라떼캔270ml,042,,,,,,
8801094547103,코카)조지아블랙캔270ml,042,,,,,,
8801094072667,코카)코카제로체리P500ml,044,,,,,,
8801094342609,코카)태양의마테차P500ml,043,,,,,,
8809965480191,코코)비타톤멜로디딸기,039,,,,,,
8801056234027,콘트라)블랙샷P500ml,042,,,,,,
8801056234034,콘트라)스윗아몬드P500ml,042,,,,,,
8809495078851,클룹)애사비오리지널P500,044,,,,,,
8809495078868,클룹)애사비타트체리P500,044,,,,,,
8802774002561,태웅)레드썬라이즈230ml,045,,,,,,
8802774002202,태웅)레모나에이드1.5L,045,,,,,,
8802774002127,태웅)복숭아아이스티1L,045,,,,,,
8802774002592,태웅)초록애플마티니230ml,045,,,,,,
8806371360154,푸르밀)게이샤라떼300ml,042,,,,,,
8806371360147,푸르밀)게이샤블랙300ml,042,,,,,,
8801114106754,풀무원)돌얼음800g,048,,,,,,
8801114174487,풀무원)아임리얼100사과,039,,,,,,
8801492392510,하림)오늘단백밀크초코,040,,,,,,
8801492392503,하림)오늘단백밀크카라멜,040,,,,,,
8801157470959,하이뮨)프로틴액티브밀크,047,,,,,,
8801157470928,하이뮨)프로틴액티브초코,047,,,,,,
8801157471178,하이뮨)프로틴액티브커피,047,,,,,,
8801001235703,하이트)석수2LP6입,041,,,,,,
8801001236328,하이트)진로토닉홍차300ml,044,,,,,,
8806107614018,한독)레디큐프로P120ml,040,,,,,,
8809286695120,할리스)바닐라딜라이트450,042,,,,,,
8809226407356,함소아)튼튼워터복숭아,039,,,,,,
8809226407349,함소아)튼튼워터요구르트,039,,,,,,
8801105000863,해태)갈아만든배P1.5L,039,,,,,,
8801105000313,해태)평창수P2L,041,,,,,,
8801105915303,해태)평창수프리미엄P500,041,,,,,,
8800246888811,현대그린)카페베르나노350,042,,,,,,
8801392081484,CJ)얼티브프로틴맛밤,047,음료 > 우유 > 가공유,130,가공유,101,2900,798.0
8801069422756,PBICK)초코프렌즈500ml,047,음료 > 우유 > 가공유,130,가공유,6,2000,1166.0
8801069422619,PBICK)쿠앤크프렌즈500ml,047,음료 > 우유 > 가공유,130,가공유,6,2000,1166.0
8801128306249,hy)호우섬홍콩밀크티350ml,047,음료 > 우유 > 가공유,130,가공유,59,2600,953.0
8801128283915,감숙왕)딸기바나나우유190,047,음료 > 우유 > 가공유,130,가공유,54,1600,613.0
8801128283908,감숙왕)초코바나나우유190,047,음료 > 우유 > 가공유,130,가공유,54,1600,613.0
8800261880081,건사)저당밀크티160ml,047,음료 > 우유 > 가공유,130,가공유,55,0,0.0
8800261880074,건사)저당티라미수160ml,047,음료 > 우유 > 가공유,130,가공유,120,2200,2200.0
8801069180977,남양)딸기에몽드링크190ml,047,음료 > 우유 > 가공유,130,가공유,41,1600,793.0
8801069422411,남양)말차에몽190ml,047,음료 > 우유 > 가공유,130,가공유,49,1600,793.0
8801069416458,남양)아몬드데이언스위트,047,음료 > 우유 > 가공유,130,가공유,56,1700,661.0
8801069416441,남양)아몬드데이오리지널,047,음료 > 우유 > 가공유,130,가공유,56,1700,661.0
8801069185194,남양)초코에몽250ml,047,음료 > 우유 > 가공유,130,가공유,8,1900,1013.0
8801069171067,남양)초코에몽드링크190ml,047,음료 > 우유 > 가공유,130,가공유,46,1600,793.0
8801069419596,남양)초코에몽프로틴190ml,047,음료 > 우유 > 가공유,130,가공유,46,1600,1600.0
8801069415833,남양)테이크핏프로틴곡물,047,음료 > 우유 > 가공유,130,가공유,73,2900,1146.0
8801069417554,남양)테이크핏프로틴바나,047,음료 > 우유 > 가공유,130,가공유,73,2900,1139.0
8801069416007,남양)테이크핏프로틴초코,047,음료 > 우유 > 가공유,130,가공유,73,2900,1146.0
8801069419619,남양)테이크핏호박고구마,047,음료 > 우유 > 가공유,130,가공유,73,2900,1139.0
8809596939365,대상)뉴케어프로초코350ml,047,음료 > 우유 > 가공유,130,가공유,168,3900,2145.0
8801155745394,동원)가나디딸기우유500ml,047,음료 > 우유 > 가공유,130,가공유,7,2200,935.0
8801155745387,동원)가나디초코우유500ml,047,음료 > 우유 > 가공유,130,가공유,7,2200,935.0
8801155731632,동원)덴마크딸기딸기우유,047,음료 > 우유 > 가공유,130,가공유,7,2100,578.0
8801155000516,동원)덴마크미숫미숫우유,047,음료 > 우유 > 가공유,130,가공유,7,2100,578.0
8801155731830,동원)덴마크바나바나우유,047,음료 > 우유 > 가공유,130,가공유,7,2100,578.0
8801155731625,동원)덴마크초코초코우유,047,음료 > 우유 > 가공유,130,가공유,7,2100,578.0
8801155731847,동원)덴마크커피커피우유,047,음료 > 우유 > 가공유,130,가공유,7,2100,578.0
8801155743772,동원)소화잘되는딸기190ml,047,음료 > 우유 > 가공유,130,가공유,59,1500,545.0
8801155743789,동원)소화잘되는초코190ml,047,음료 > 우유 > 가공유,130,가공유,59,1500,545.0
8801056249052,롯데)오트몬드고소250ml,047,음료 > 우유 > 가공유,130,가공유,30,,
8801056249038,롯데)오트몬드초코250ml,047,음료 > 우유 > 가공유,130,가공유,105,2900,1053.0
8801056249076,롯데)오트몬드쿠앤크250ml,047,음료 > 우유 > 가공유,130,가공유,105,2900,1053.0
8801121049280,매일)바나나맛있다무가당,047,음료 > 우유 > 가공유,130,가공유,46,1500,573.0
0000088002293,매일)상하유기농딸기125ml,047,음료 > 우유 > 가공유,130,가공유,46,1500,1500.0
0000088004600,매일)상하유기농바나나125,047,음료 > 우유 > 가공유,130,가공유,46,1500,1500.0
8809846900886,매일)셀렉스프로핏모카250,047,음료 > 우유 > 가공유,130,가공유,117,2900,1094.0
8809846900893,매일)셀렉스프로핏밀크250,047,음료 > 우유 > 가공유,130,가공유,117,2900,1094.0
8809846901548,매일)셀렉스프로핏바나250,047,음료 > 우유 > 가공유,130,가공유,117,2900,1094.0
8801121763933,매일)아몬드브리오리지널,047,음료 > 우유 > 가공유,130,가공유,117,1300,740.0
8801121763957,매일)아몬드브리즈950ml,047,음료 > 우유 > 가공유,130,가공유,137,4900,2793.0
8801121768068,매일)아몬드브리즈초콜릿,047,음료 > 우유 > 가공유,130,가공유,117,1500,855.0
8801121033531,매일)어메징오트오리지널,047,음료 > 우유 > 가공유,130,가공유,117,1500,564.0
8801121190197,매일)허쉬초코드링크235ml,047,음료 > 우유 > 가공유,130,가공유,32,1600,832.0
8801121044698,매일)허쉬초코딸기190ml,047,음료 > 우유 > 가공유,130,가공유,46,1600,628.0
8801121044711,매일)허쉬초코바나나190ml,047,음료 > 우유 > 가공유,130,가공유,46,1600,628.0
8801121759943,매일)허쉬초코쿠앤크235ml,047,음료 > 우유 > 가공유,130,가공유,32,1600,832.0
8801121032435,매일)허쉬초코프로틴235ml,047,음료 > 우유 > 가공유,130,가공유,46,1600,832.0
8809226406564,미니언즈)프로틴액트초코,047,음료 > 우유 > 가공유,130,가공유,102,3000,1259.0
8809288635001,비알)배스킨라빈스멜론,047,음료 > 우유 > 가공유,130,가공유,59,1500,1500.0
8809288633045,비알)배스킨라빈스베리,047,음료 > 우유 > 가공유,130,가공유,59,1500,565.0
8809288633595,비알)배스킨라빈스솜사탕,047,음료 > 우유 > 가공유,130,가공유,59,1500,565.0
8809288633052,비알)배스킨라빈스쿠앤크,047,음료 > 우유 > 가공유,130,가공유,59,1500,565.0
8809288635384,비알)아몬드봉봉밀키컵300,047,음료 > 우유 > 가공유,130,가공유,59,2900,1063.0
8809288635377,비알)엄마는외계인밀키컵,047,음료 > 우유 > 가공유,130,가공유,59,2900,1063.0
8801104950299,빙그레)880딸기크림우유,047,음료 > 우유 > 가공유,130,가공유,33,880,493.0
8801104950312,빙그레)880티라미수우유,047,음료 > 우유 > 가공유,130,가공유,20,880,493.0
8801104946933,빙그레)990초코우유,047,음료 > 우유 > 가공유,130,가공유,7,990,545.0
8801104952392,빙그레)더단백더블초코40g,047,음료 > 우유 > 가공유,130,가공유,78,3900,2222.0
8801104942935,빙그레)더단백딸기드링크,047,음료 > 우유 > 가공유,130,가공유,78,2900,1101.0
8801104946179,빙그레)더단백멜론드링크,047,음료 > 우유 > 가공유,130,가공유,78,2900,1101.0
8801104670876,빙그레)더단백초코드링크,047,음료 > 우유 > 가공유,130,가공유,78,2900,1101.0
8801104673211,빙그레)더단백커피드링크,047,음료 > 우유 > 가공유,130,가공유,78,2900,1101.0
8801104221467,빙그레)딸기맛우유240ml,047,음료 > 우유 > 가공유,130,가공유,6,1800,1025.0
8801104940870,빙그레)메로나맛우유240ml,047,음료 > 우유 > 가공유,130,가공유,6,1800,1018.0
8801104948128,빙그레)무설탕딸기우유,047,음료 > 우유 > 가공유,130,가공유,56,1500,550.0
8801104948142,빙그레)무설탕초코우유,047,음료 > 우유 > 가공유,130,가공유,56,1500,550.0
0000088002798,빙그레)바나나우유240ml,047,음료 > 우유 > 가공유,130,가공유,6,1800,1011.0
8801104212205,빙그레)바나나우유라이트,047,음료 > 우유 > 가공유,130,가공유,6,1800,1018.0
8801104948272,빙그레)바나나우유무가당,047,음료 > 우유 > 가공유,130,가공유,6,1800,1018.0
8801115384014,서울)꿀딴지딸기우유180ml,047,음료 > 우유 > 가공유,130,가공유,35,1700,637.0
8801115384007,서울)꿀딴지초코우유180ml,047,음료 > 우유 > 가공유,130,가공유,35,1700,637.0
8801115118893,서울)내안의진짜딸기280ml,047,음료 > 우유 > 가공유,130,가공유,40,2300,882.0
8801115118886,서울)내안의진짜초코280ml,047,음료 > 우유 > 가공유,130,가공유,40,2300,882.0
8801115134213,서울)딸기우유300ml,047,음료 > 우유 > 가공유,130,가공유,7,2100,766.0
8801115134220,서울)초코우유300ml,047,음료 > 우유 > 가공유,130,가공유,7,2100,766.0
8801115135708,서울)커피우유300ml,047,음료 > 우유 > 가공유,130,가공유,7,2100,766.0
8801115118817,서울)프로틴에너지초코,047,음료 > 우유 > 가공유,130,가공유,50,2900,1175.0
8809350881787,서울FB)가나디바나나우유,047,음료 > 우유 > 가공유,130,가공유,40,2300,1297.0
8809350881091,서울FB)뽀로로딸기우유,047,음료 > 우유 > 가공유,130,가공유,59,1300,476.0
8809350881077,서울FB)뽀로로바나나우유,047,음료 > 우유 > 가공유,130,가공유,44,1300,476.0
8809350881244,서울FB)뽀로로초코우유,047,음료 > 우유 > 가공유,130,가공유,59,1300,476.0
8809350883903,서울FB)어른우유미숫250,047,음료 > 우유 > 가공유,130,가공유,20,2000,967.0
8809350884535,서울FB)어른우유호두250,047,음료 > 우유 > 가공유,130,가공유,78,2000,967.0
8809350881183,서울FB)어른우유흑임자250,047,음료 > 우유 > 가공유,130,가공유,39,2000,967.0
8809226406755,짱구)액션가면프로틴바나,047,음료 > 우유 > 가공유,130,가공유,102,3000,3000.0
8809226407196,짱구)액션가면프로틴커피,047,음료 > 우유 > 가공유,130,가공유,88,3000,3000.0
8806002011967,광동)대추쌍화병150ml,040,음료 > 기능건강음료 > 건강음료,114,건강음료,320,2000,720.0
8806002020242,광동)비타500D병100ml,040,음료 > 기능건강음료 > 건강음료,114,건강음료,180,1000,355.0
8806002017990,광동)비타500로열병,040,음료 > 기능건강음료 > 건강음료,114,건강음료,120,1500,1500.0
8806002001845,광동)비타500병100ml,040,음료 > 기능건강음료 > 건강음료,114,건강음료,237,1100,570.0
8806002007298,광동)비타500병180ml,040,음료 > 기능건강음료 > 건강음료,114,건강음료,237,1900,933.0
8806002022185,광동)비타500제로병100ml,040,음료 > 기능건강음료 > 건강음료,114,건강음료,150,1200,428.0
8806002002392,광동)위생천병75ml,040,음료 > 기능건강음료 > 건강음료,114,건강음료,351,1100,548.0
8806002021096,광동)유자쌍화병150ml,040,음료 > 기능건강음료 > 건강음료,114,건강음료,180,2000,1092.0
8806002001685,광동)진쌍화병100ml,040,음료 > 기능건강음료 > 건강음료,114,건강음료,259,1400,755.0
8801117369408,닥터유)단백질딸기팩250,040,음료 > 기능건강음료 > 건강음료,114,건강음료,120,2900,2900.0
8801117653408,닥터유)단백질딸기팩350,040,음료 > 기능건강음료 > 건강음료,114,건강음료,176,3900,2223.0
8801117370800,닥터유)단백질초코팩350,040,음료 > 기능건강음료 > 건강음료,114,건강음료,176,3900,3900.0
8801117362706,닥터유)단백질프로팩250ml,040,음료 > 기능건강음료 > 건강음료,114,건강음료,176,2900,2900.0
8801097280014,동아)오로나민C병120ml,040,음료 > 기능건강음료 > 건강음료,114,건강음료,237,1500,825.0
8806016186118,동화)배러라이트P120g,040,음료 > 기능건강음료 > 건강음료,114,건강음료,475,3500,3500.0
8806016185265,동화)배러레스트P120g,040,음료 > 기능건강음료 > 건강음료,114,건강음료,475,3500,1749.0
8806016185289,동화)배러푸룬P120g,040,음료 > 기능건강음료 > 건강음료,114,건강음료,475,3500,1749.0
8806016181915,동화)부채표쌍화원병100ml,040,음료 > 기능건강음료 > 건강음료,114,건강음료,475,1200,396.0
8806016189010,동화)하루한병아르긴병100,040,음료 > 기능건강음료 > 건강음료,114,건강음료,475,2000,550.0
8806016189317,동화)하루한병테아닌병100,040,음료 > 기능건강음료 > 건강음료,114,건강음료,292,2000,2000.0
8800261387467,랩노쉬)N프로틴그레인P350,040,음료 > 기능건강음료 > 건강음료,114,건강음료,176,3800,1404.0
8800261387474,랩노쉬)N프로틴바나나P350,040,음료 > 기능건강음료 > 건강음료,114,건강음료,176,3800,1404.0
8800261387450,랩노쉬)N프로틴초코P350,040,음료 > 기능건강음료 > 건강음료,114,건강음료,176,3800,1404.0
8809495076703,랩노쉬)프로틴딸기P350,040,음료 > 기능건강음료 > 건강음료,114,건강음료,176,3800,3800.0
